André Manuel Nogueira Sousa,1997-07-16,475000
Mike Steven Bähre,1995-08-10,475000
Nicolas Kühn,2000-01-01,675000
Amir Abedzadeh,1993-04-26,290000
Erik Ruiz Álvarez,1995-03-08,375000
Florian Baak,1999-03-18,425000
Alexander González Guanche,1994-01-14,325000
Kwame Yeboah,1994-06-02,450000
Daniel Bachmann,1994-07-09,375000
Emanuel Rodrigues Novo,1992-08-26,290000
Julio Villalba,1998-09-11,625000
Erik Expósito Hernández,1996-06-23,550000
Keidi Bare,1997-08-28,575000
Kilian Jakob,1998-01-25,450000
Josh Sheehan,1995-03-30,500000
Abdullahi Nura,1997-08-17,450000
Gregor Zabret,1995-08-18,425000
Alexander Meyer,1991-04-13,260000
Cazim Suljic,1996-10-29,475000
Diego Varela Pampín,2000-03-15,400000
Miguel Serrano Romão Lázaro,1995-04-24,300000
Pedro Pinho Marques,1998-03-18,425000
Agustín Dávila,1999-02-20,625000
Jacob Bruun Larsen,1998-09-19,625000
Caleb Stanko,1993-07-26,350000
Domingos Quina,1999-11-18,600000
Abdelhamid Sabiri,1996-11-28,575000
Marco Aurélio Ribeiro Sousa,1995-01-29,300000
Federico Falcone,1990-02-21,325000
Max Besuschkow,1997-05-01,525000
Atakan Akkaynak,1999-01-05,625000
Rafael Broetto Henrique,1990-08-18,250000
Yusupha Njie,1994-01-03,400000
Giovanni Crociata,1997-08-11,650000
Sergio González Testón,1995-05-26,350000
Mohamed Zakaria Boulahia,1997-06-01,600000
Cameron Humphreys-Grant,1998-08-22,575000
Matt Butcher,1997-05-14,650000
Adrián Diéguez Grande,1996-02-04,400000
Daniel Barlaser,1997-01-18,650000
Marco Festa,1992-06-06,290000
Vincent Sierro,1995-10-08,475000
Fynn Arkenberg,1996-03-04,425000
Sergi Álamo Bautista,1997-08-27,500000
Francisco López Manzanera,1996-09-12,425000
Alberto López Jiménez,1995-05-27,350000
Dujon Sterling,1999-10-24,525000
Krystian Bielik,1998-01-04,600000
Nicolas Sessa,1996-03-23,500000
Jonjoe Kenny,1997-03-15,500000
Robin Hack,1998-08-27,525000
Simone Pontisso,1997-03-20,450000
Daniel Jarvis,1998-04-03,525000
Emanuel Vignato,2000-08-24,500000
Sam Schreck,1999-01-29,525000
Cian Harries,1997-04-01,500000
Julio Gracia Gallardo,1998-02-10,425000
Harry Wilson,1997-03-22,550000
Ermedin Demirovic,1998-03-25,550000
Víctor Moya Martínez,1997-06-10,475000
Niklas Dorsch,1998-01-15,500000
Fabian Benko,1998-06-05,550000
Simone Edera,1997-01-09,400000
Luiz Felipe Ramos Marchi,1997-03-22,500000
Jerome Sinclair,1996-09-20,450000
Peru Nolaskoain Esnal,1998-10-25,450000
Tashan Oakley-Boothe,2000-02-14,500000
Jeremies Miguel Valerón Ramón,1996-08-01,375000
Juan Moreno Fernández,1997-05-11,400000
Ibrahima Konaté,1999-05-25,475000
Andoni López Saratxo,1996-04-05,325000
Alejandro Gutiérrez Mozo,1995-04-01,425000
Jonathan Klinsmann,1997-04-08,450000
Petko Hristov,1999-03-01,475000
Iu Ranera Grau,1995-01-08,375000
Sergio Arribas Blázquez,1995-07-07,400000
Gabriele Gori,1999-02-13,525000
Víctor López Ibañez,1997-05-12,425000
Roberto Olabe Del Arco,1996-05-05,400000
Guido Guerrieri,1996-02-25,350000
Andrea Tozzo,1992-08-30,250000
Matteo Gabbia,1999-10-21,450000
Flavio Medeiros da Silva,1996-02-10,350000
Daniel Iglesias Gago,1995-08-18,425000
Massimiliano Gatto,1995-10-28,375000
Juan Delgado Sirvent,1994-01-03,350000
Jesús Tamayo Tapia,1994-11-20,325000
Julien Ngoy,1997-11-02,475000
Miloš Pantovic,1996-07-07,375000
Carlos Daniel Cevada Teixeira,1994-07-11,375000
Diogo Miguel Guedes Almeida,1998-03-30,325000
Young Jae Seo,1995-05-23,325000
Aaron Ramsdale,1998-05-14,450000
Timo Hübers,1996-07-20,375000
Daniel Meredith,1999-09-14,450000
Tom Edwards,1999-01-22,450000
Martell Taylor-Crossdale,1999-12-26,500000
Daniel Cárdenas Lindez,1997-03-28,260000
Carlos Reinaldo Moreira Alves,1998-02-19,300000
Andrej Kotnik,1995-08-04,300000
Marcus Browne,1997-12-18,450000
Alberto Pérez Quintana,1996-04-29,350000
Diego Hernández Barriuso,1995-09-19,280000
Thibaud Verlinden,1999-07-09,400000
Alfie Jones,1997-10-07,400000
André Martins de Sousa,1998-02-26,350000
Sergio Tienza Valverde,1996-07-10,260000
Júnior Firpo,1996-08-22,290000
Stephane Omeonga,1996-03-27,375000
Allef Andrade Rodrigues,1994-11-04,290000
Bruno André Cavaco Jordão,1998-10-12,425000
Kyle Scott,1997-12-22,450000
Eddy Lecygne,1996-08-06,325000
Josh Tymon,1999-05-22,375000
Luke Amos,1997-02-23,325000
Fabio De Paoli,1997-04-24,400000
Alessandro Confente,1998-06-07,375000
Simone Palombi,1996-04-23,375000
Julius Kade,1999-05-20,425000
Andrea Nalini,1990-06-20,220000
Nicolas Haas,1996-01-23,400000
Tiago André Araújo Rodrigues,1997-01-18,290000
Alberto Rodríguez Baró,1997-09-10,400000
Nathan Holland,1998-06-19,450000
Kódjo Alphonse,1993-05-28,250000
Simone Lo Faso,1998-02-18,450000
Silvério Júnio Gonçalves da Silva,1995-12-26,290000
Declan Rice,1999-01-14,375000
Darío Poveda Romera,1997-03-13,400000
Joel Coleman,1995-09-26,290000
Gustavo Quezada,1997-04-06,300000
Dániel Gyollai,1997-04-07,375000
Ollie Shenton,1997-11-06,350000
Antony Evans,1998-09-23,425000
Fabio Della Giovanna,1997-03-21,325000
Orhan Vojic,1997-01-20,325000
Marc Dauter,1999-03-22,375000
Javairo Dilrosun,1998-06-22,450000
Tim Rieder,1993-09-03,260000
Bright Gyamfi,1996-01-20,325000
Juan Carlos Lázaro Cervera,1996-04-04,280000
Gianluca Mancini,1996-04-17,270000
Leonardo Miramar Rocha,1997-08-23,325000
Shayon Harrison,1997-07-13,450000
Alex Bradley,1999-01-27,425000
Nil Coch Montaña,1998-04-24,300000
Mats Köhlert,1998-05-02,450000
Michael Folivi,1998-02-25,450000
Jack Simpson,1997-01-08,425000
Mete Kaan Demir,1998-05-13,400000
Luca Vido,1997-02-03,400000
Dele Alampasu,1996-12-24,280000
Marco Richter,1997-11-24,400000
Kaylen Hinds,1998-01-21,450000
Javier Díaz Sánchez,1997-05-15,290000
Dominik Reimann,1997-06-18,375000
Alessandro Bellemo,1995-08-07,230000
George McEachran,2000-08-30,350000
Corey Jordan,1999-03-04,290000
Harry Souttar,1998-10-22,290000
Filippo Pavoni,1999-08-08,250000
Stanley Awurum,1990-06-24,170000
Reiss Nelson,1999-12-10,350000
Marin Šverko,1998-02-04,300000
Victor Fernandez,1998-05-02,325000
Yan Valery,1999-02-22,210000
Darnell Johnson,1998-09-03,290000
Ioannis Gelios,1992-04-24,150000
Ba-Muaka Simakala,1997-01-28,350000
Jack Harper,1996-02-28,350000
Lars Ritzka,1998-05-07,220000
Jan Niklas Beste,1999-01-04,290000
Manuel De Luca,1998-07-17,280000
Tyler Reid,1997-09-02,300000
Will Patching,1998-10-18,325000
Jacob Maddox,1998-11-03,325000
Victor Emanuel Araújo Ferreira,1997-09-18,240000
Giuseppe Borello,1999-04-28,325000
Ian Pino Soler,1996-01-23,250000
Meris Skenderovic,1998-03-28,325000
Robin Ziegele,1997-03-13,300000
Tyreke Johnson,1998-11-03,325000
Phillip Menzel,1998-08-18,260000
Luca Ranieri,1999-04-23,290000
Renat Dadashov,1999-05-17,325000
Leon Bätge,1997-07-09,280000
Alessandro Guarnone,1999-03-27,260000
Frank Ronstadt,1997-07-21,200000
Adam King,1995-10-11,260000
Joshua Bitter,1997-01-01,220000
Salomon Obama Ondo,2000-02-04,300000
Kyle Cameron,1997-01-15,250000
Diogo Guedes Nunes,1996-11-10,240000
Jonas Behounek,1998-05-17,260000
Kilian Senkbeil,1999-05-22,230000
Lorenzo Del Pinto,1990-06-17,130000
Edward Nketiah,1999-05-30,350000
Lino Tempelmann,1999-02-02,325000
Tolaji Bola,1999-01-04,250000
Samuel Casado Conde,1997-01-16,190000
Dominik Franke,1998-10-05,290000
Luke Dreher,1998-11-27,325000
Rezan Corlu,1997-08-07,210000
Keelan O'Connell,1999-11-30,200000
Grady Diangana,1998-03-19,200000
Marcus Barnes,1996-12-01,250000
James Tilley,1998-06-13,270000
Giacomo Poluzzi,1988-02-25,100000
Jayson Molumby,1999-08-06,250000
Tyler Cordner,1999-05-01,160000
Layton Ndukwu,1998-09-07,260000
Francesco Rossi,1991-04-27,120000
Ryan Blair,1996-02-23,220000
Joshua Debayo,1996-10-17,160000
Yhoan Andzouana,1996-12-13,230000
Juan Castillo,2000-01-13,250000
Marco Meli,2000-02-02,280000
Joe Rodon,1997-10-22,250000
Luca Zanimacchia,1998-07-19,260000
Stefan Posch,1997-05-14,250000
Mert Yilmaz,1999-03-08,210000
Joel Soñora,1996-09-15,230000
Christian Stark,1998-02-18,220000
Marco Drawz,1999-01-30,230000
Anthony Georgiou,1997-02-24,280000
Tim Handwerker,1998-05-19,270000
Max Melbourne,1998-10-24,230000
Will Wood,1996-11-29,220000
Yousef Emghames,1998-01-19,240000
Tom Baller,1998-08-02,260000
Christian Maghoma,1997-11-08,210000
Taylor Morrison,1999-12-07,190000
Dan Kemp,1999-01-11,260000
Miguel Ângelo Moreira Magalhães,1999-04-19,180000
Admiral Muskwe,1998-08-21,260000
Kyle Jameson,1998-09-11,160000
Nya Kirby,2000-01-31,210000
Giuseppe Cuomo,1998-02-02,200000
Manuel Nicoletti,1998-12-09,190000
Brandon Austin,1999-01-08,170000
Samuel Shashoua,1999-05-13,210000
Bote Baku,1998-04-08,220000
Robbie McCourt,1998-04-06,200000
Harry Limb,1999-08-02,210000
Harry Flowers,1996-04-15,140000
Josh Knight,1997-09-07,170000
Dominic Minz,1999-03-07,140000
Tinashe Chakwana,1998-10-25,190000
Arlen Birch,1996-09-12,120000
Ethan Ampadu,2000-09-14,210000
Dylan Cogill,1997-10-20,160000
Nathan Trott,1998-11-21,170000
Moritz Nicolas,1997-10-21,160000
Matty Foulds,1998-02-01,170000
David Sauerland,1997-06-28,160000
Svante Ingelsson,1998-06-14,190000
Yasin Ben El-Mhanni,1995-10-26,140000
Pawel Bochniewicz,1996-01-30,160000
Marcin Bulka,1999-10-04,150000
Alex Palmer,1996-08-10,110000
Marcus Wood,1998-02-12,170000
Pál Dárdai,1999-04-24,190000
Kazaiah Sterling,1998-11-09,190000
Jordan Holmes,1997-05-08,160000
Patrick Fritsch,1998-12-21,160000
Federico Ravaglia,1999-11-11,140000
Michael Phillips,1997-09-22,170000
Riccardo Piscitelli,1993-10-10,100000
Evan Pierce,1999-01-15,180000
Aaron Connolly,2000-01-28,180000
Dennis Smarsch,1999-01-14,150000
Aaron Wan-Bissaka,1997-11-26,190000
Tunji Akinola,1998-11-21,90000
Rahis Nabi,1999-04-15,100000
Khius Metz,1997-09-19,100000
Mark Howarth,1999-05-30,110000
Olatunde Bayode,1999-02-07,90000
Jason Lokilo,1998-09-17,140000
Leonardo Marson,1998-01-05,120000
Mark Waddington,1996-10-11,100000
Titas Krapikas,1999-01-03,80000
Brady Scott,1999-06-30,110000
Tadhg Ryan,1997-04-09,120000
Desmond Hutchinson,1996-12-05,130000
Rarmani Edmonds-Green,1999-01-14,110000
Danny Kane,1997-04-23,120000
Regan Booty,1998-04-03,80000
Alessio Zerbin,1999-03-03,120000
Davide Borsellini,1999-01-04,100000
Ryan Schofield,1999-12-11,110000
Jacob Davenport,1998-12-28,110000
Brad House,1998-10-19,100000
Enrico Brignola,1999-07-08,120000
Jack Boyle,1997-11-14,110000
Aniello Viscovo,1999-06-21,60000
Noor Husin,1997-03-03,60000
Michele Cerofolini,1999-01-04,50000
